well_id,fold,rows,prediction_sse,prediction_rmse,baseline_sse,baseline_rmse,prediction_wins
173ed841,1,4883,972268.0538994495,14.110735328292053,1509211.2462000288,17.58051747694951,True
1770d7c6,0,7240,881674.554649912,11.035318455064356,1101198.0593000806,12.332849608315879,True
177622d7,1,3154,500654.5386538834,12.59906261490187,302931.7724999666,9.800349606500166,False
18d24f7b,2,4558,301862.1082907157,8.137989778911402,258447.93780000825,7.530076271970659,False
19137a89,4,6267,1460082.2384264932,15.263664502119681,2057653.729599862,18.119920942456794,True
1944513c,4,4722,185662.00545129762,6.27044737325477,155510.1091000107,5.738736995920461,False
197f8a5a,1,6310,1279871.273453155,14.241917514624513,3823390.0059999274,24.61555435098563,True
19871e7f,1,5293,326198.6492567356,7.850370108239338,151718.72259999608,5.353880109906093,False
198a5607,3,6251,544296.6006709412,9.331319539242863,618224.2982000187,9.944851115115334,True
19fb4f7b,1,5620,489640.83016443695,9.334061435207845,691178.2170999651,11.089880426882702,True
1a518997,3,4606,849737.247509762,13.582520243606854,533341.0858000905,10.76070073803029,False
1a68190b,4,4474,317170.86322595796,8.419739446310354,1208001.9697999796,16.431826147748733,True
1a730ac2,0,4605,1295410.5964408896,16.77215647044325,1231080.4559000134,16.350400725581075,False
1aaf1da0,1,4804,497778.66300419066,10.179270119990266,414444.19379989564,9.288199403984146,False
1b08ed48,3,5618,1262446.0447934635,14.990480216298877,787361.948899942,11.838490879530399,False
1b1c5372,3,4261,2091073.812472684,22.15281468394453,1355122.6783000142,17.833374900392585,False
1b1eba53,2,4655,19448287.038973592,64.63694699684335,23228083.403200306,70.63937461968057,True
1b6ba517,2,6597,913602.4461166686,11.7680738415329,403244.9198999475,7.818279827064867,False
1b82b665,3,3806,217226.66367227197,7.554786125223163,141927.62720000846,6.106594455886377,False
1bcb2fcf,2,4524,104587.70294374623,4.8081611411875125,174250.7156999887,6.2062031463179,True
1beca81d,2,5036,688188.146568031,11.689898310572392,334895.3758999607,8.154769966888065,False
1d3fbf02,2,2694,82757.68917206454,5.542495919180219,93980.8191999839,5.906372283901897,True
1d78281a,4,4949,301960.2632397969,7.811171456516298,698620.6686999481,11.881246003992382,True
1e30dedf,4,4071,227740.89537838864,7.479455122277147,599691.7099000127,12.137059232129838,True
1e5e3573,2,5480,568407.2866792141,10.184495933683428,778863.3129000705,11.921759172625736,True
1f9afacb,1,5328,21505.656345281946,2.0090661790125326,33792.09190000432,2.518404175433652,True
1fdbba44,2,4911,421418.9510876902,9.26343511412259,167224.3625999826,5.835321753197851,False
1fee2b62,4,4641,502028.26802131895,10.400597790210613,317502.31800001697,8.271183690259376,False
20096916,0,5133,140919.1498160996,5.239614979246298,561303.7489999586,10.457150039432173,True
200d233d,4,3926,519492.92866215773,11.503094100387216,640849.4313000848,12.776233899276743,True
201661b5,0,5955,375244.26917148574,7.9380924260057295,912110.8090000395,12.376074593108253,True
203721ab,1,5730,268014.37828327523,6.8391438066144215,577258.2439999592,10.037088673521446,True
20402d71,2,6372,4220654.866226589,25.73665118874156,866587.2249999039,11.661871660575386,False
2043abc5,2,6958,853800.476112134,11.0773527092768,2265345.3406996895,18.043675019417094,True
204cc64b,1,4805,412189.61549035547,9.261937095991593,178494.0411999963,6.09488008126444,False
206b6193,3,6535,5709448.7259115875,29.557948804905564,8710547.409699634,36.50899923584182,True
2075c696,1,3188,394463.77708135126,11.123575530606894,1528840.468599974,21.898881254260402,True
22c5f93f,0,5172,432444.16600304877,9.14399043628167,260076.9984000081,7.091232323797548,False
230eaaa3,1,4690,1964096.3536203124,20.46420950606096,3007450.510600014,25.322864048616943,True
2364716c,1,4316,631304.040191138,12.09423954853906,1669560.814700099,19.668009235301668,True
23b9beb0,0,7340,311141.79525986547,6.510751904532954,221983.63150000683,5.499363741994015,False
24d8997e,3,3442,76412.99219224002,4.711705853390953,109469.33920000905,5.6395027824068205,True
25050f63,3,6124,6480998.313474687,32.53144565614257,8841477.046200395,37.996607342363916,True
25939962,3,4319,397088.2445916509,9.588527390135576,532111.5761000003,11.099661933822553,True
25fd32b3,4,2885,14136.39415671645,2.2135860752528607,29140.613800008778,3.1781649872704114,True
261785ee,0,3646,1151484.764572852,17.771364145473417,2027053.989300222,23.57894263400833,True
264feceb,1,5665,382224.60667797166,8.21408824292045,668545.554700017,10.863394363873287,True
26623a50,2,5735,327984.73179934756,7.56240796725367,2694428.9495000867,21.675376849132046,True
26d3a96a,1,4721,1015508.1659276299,14.666439996634647,387815.369199916,9.063491001698889,False
272abef3,3,4135,558666.4354238457,11.623543170916248,415405.66280002095,10.023016592838678,False
27300fd5,1,5467,538007.1665817281,9.920178652627266,1653208.961300014,17.389589831741016,True
276b012a,3,4837,2581659.9208692135,23.102632652813494,3548842.607399881,27.08665184488836,True
27c3155b,0,4958,11218357.672922196,47.567615349486964,1626238.9208000475,18.11085336032788,False
27ebb9b9,1,5766,269163.40312395967,6.832359131980136,575243.8351000191,9.988233062217338,True
283269ac,1,2626,213195.76948850584,9.010355586888501,3270.271200001702,1.1159494538507433,False
28473855,0,4290,75670.97346473894,4.199871611555786,88677.23619999908,4.546502439117813,True
28f4eda9,3,5266,589608.8468421322,10.581361901068178,778535.440900094,12.159025419229918,True
